Picture,ItemNo,alu,ItemName,Attribute,Size,DepartmentName,Vendor,unit,Qty,Cost,RegularPrice,ItemDescription
img/2147.jpg,2147,BR-4137-RD-5W-WW,Spot Fitting LED COEE 5W WW,WW,5W,LigFix:Cei:Rec: Spot Light,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,455,7.5,23,"Spot Fitting LED COEE 5W WW. BR-4137-RD-5W-WW. 
 Location = G/4B03"
img/2148.jpg,2148,LED-Driver-8-24W,LED Driver For Down Lights COEE,White,8-24W,LigAcc:Bal: Electronic,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,0,2.75,9,"LED Drive COEE ( Ballast ) Plastic Female Connector 8-24W AC ( Input: AC 165-265V 50/60Hz ) ( Output: DC 24-96V 300mA.)
 Location = G/4F06"
img/2149.jpg,2149,A60-E27-12W-DL,Globe Lamp LED SMD GGG E27 12W,DL,12W,LigAcc:Lam: LED,ZHONGSHAN DYDY LIGHTING CO LTD,Pcs,655,1,3,"A60 LED Globe Lamp E27 SMD.60x108mm 80Lm/W IP20 220-240V 12W. 6500K Day Light Color.
 Location = 1/5A04"
img/2150.jpg,2150,7702/P/CH,Down Light Lordex PLC 2x18W,Chrome,"8""",LigFix:Cei:Rec: Down Light,System,Pcs,0,1.66,5,"Down Light Lordex PLC 4Pin 2x18w With VS( VOSSLOH SCHIWABE ) Ballast 7702/P 8  Chrome
 Location = 6C12"
img/2151.jpg,2151,7702/P/GD,Down Light Lordex PLC 2x18W,Golden,"8""",LigFix:Cei:Rec: Down Light,System,Pcs,0,3.33,10,"Down Light Lordex PLC 4Pin 2x18w With VS( VOSSLOH SCHIWABE ) ballast 7702/P 8  Golden
 Location = 6C11 6C12"
img/2152.jpg,2152,LO- 8406/WH,MH Down Light Surface Lordex,White,,LigFix:Cei:Sur: Down Light,System,Pcs,127,1,1,"Metal Halide Down Light Surface Lordex (Only Body) 150W White Color
 Location = 1/1C02, G/1D01"
img/2153.jpg,2153,LO- 8406/GR,MH Down Light Surface Lordex,Grey,,LigFix:Cei:Sur: Down Light,System,Pcs,159,1,1,"Metal Halide Down Light Surface Lordex Grey 150W Color
 Location = G/1D07"
img/2154.jpg,2154,GB-E27-50W-DL,Globe Lamp LED Lordex E27-50W,DL,50W,LigAcc:Lam: Bulb,HONGKONG GOLDEN PHOENIX INDUSTRY COMPANY LIMITED,Pcs,238,15,45,"Globe Lamp LED SMD Lordex E27 50W 240V 6500 Day Light Color
 Location = G/4E04"
img/2155.jpg,2155,GB-E27-80W-DL,Globe Lamp LED Lordex E27-80W,DL,80W,LigAcc:Lam: Bulb,HONGKONG GOLDEN PHOENIX INDUSTRY COMPANY LIMITED,Pcs,175,21,63,"Globe Lamp LED SMD Lordex E27 80W 240V 6500 Day Light Color
 Location= G/4E04"
img/2156.jpg,2156,GB-E27-100W-DL,Globe Lamp LED Lordex E27 100W,DL,100W,LigAcc:Lam: Bulb,HONGKONG GOLDEN PHOENIX INDUSTRY COMPANY LIMITED,Pcs,196,25,75,"Globe Lamp LED SMD Lordex E27 100W 240V 6500 Day Light Color
 Location = 3/3B01, 3/2D01"
img/2157.jpg,2157,GB-E27-150W-DL,Globe Lamp LED Lordex E27-150W,DL,150W,LigAcc:Lam: Bulb,HONGKONG GOLDEN PHOENIX INDUSTRY COMPANY LIMITED,Pcs,145,33,99,"Globe Lamp LED SMD Lordex E27 150W 240V 6500 Day Light Color
 Location = 3/3B01, G/4E05"
img/2158.jpg,2158,S-0.5mm-BK,Wire Single 0.5mm 100m,Black,0.5mm,Cab: Electrical,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),,0,35,105,"Single Wire 0.5mm 100Mtr Roll Black Color.
 
 Location="
img/2159.jpg,2159,S-0.5mm-BL,Wire Single 0.5mm 100m,Blue,0.5mm,Cab: Electrical,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),,0,35,105,"Single Wire 0.5mm 100Mtr Roll Black Color.
 
 Location="
img/2160.jpg,2160,VT-6007-6W-RD-WW,Down Light LED Panel Rec RD 6W,WW,"5""",LigFix:Cei:Rec: Down Light,DNS GENERAL TRADING L.L.C,Pcs,0,5.25,15.75,"Down Light LED V-TAC Recessed [VT-6007] Round 6W ( LED Panel Light ) 4.6 (118mm) 3000K Warm White Color
 Location = 7B09"
img/2161.jpg,2161,COEE-15W-WH-RD-DL,Down Light Surface Celinde 15W,White,RD,LigFix:Cei:Sur: Down Light,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,0,19,57,"Ceiling Celinder Down Light LED 15W Round Day Light White Body.
 Location = G/2B03"
img/2162.jpg,2162,S-0.5mm-BR,Wire Single 0.5mm 100m,Brown,0.5mm,Cab: Electrical,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),,0,35,105,"Single Wire 0.5mm 100Mtr Roll Black Color.
 
 Location="
img/2163.jpg,2163,A65-E27-15W-WW,Globe Lamp LED Ballet Maat A65,WW,15W,LigAcc:Lam: LED,MEMON ELECTRICALS TRADING L.L.C,Pcs,0,4.15,13,Globe Lamp LED Ballet Maat A65. 3000K Warm White Color 175-265V Ac 1350Lm 50/60Hz. Location =
img/2164.jpg,2164,V8635-35W-DL,Globe Lamp LED Victory E27 35W,DL,35W,LigAcc:Lam: LED,SAMA ELECTRICAL TRADING L.L.C,Pcs,39,6,18,"Globe Lamp LED SMD Victory-Modi E27 35W WW. AC 180-240V 2160Lm 3000K Warm White Color
 Location = G/4K02"
img/2165.jpg,2165,V8648-48W-WW,Globe Lamp LED Victory E27 48W,WW,48W,LigAcc:Lam: LED,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,8,24,"Globe Lamp LED SMD Victory-Modi E27 48W WW. AC 180-240V 3060Lm 3000K Warm White Color
 Location= 1A02"
img/2166.jpg,2166,V8665-65W-WW,Globe Lamp LED Victory E27 65W,WW,65W,LigAcc:Lam: LED,SAMA ELECTRICAL TRADING L.L.C,Pcs,0,9.5,28.5,"Globe Lamp LED SMD Victory-Modi E27 65W WW. AC 180-240V 3960Lm 3000K Warm White Color
 Location = 3/5D03"
img/2167.jpg,2167,6892-1P-RAB-XL,Hanging Hurricane Lantern 6892,RAB,Extra Large,LigFix:Pen: Lantern,GOODLUCK ELECTRICALS TRADING L.L.C,Pcs,20,90,270,"Hanging Hurricane Lantern Goodluck Extra Large With E27 Holder 6892 RAB Color
 Location = G/2E04"
img/2168.jpg,2168,C35-E14-5W-DL,Candle Lamp LED Tersen E14 5W,DL,5W,LigAcc:Lam: LED,TERSEN TRADING CO. (L.L.C),Pcs,382,2,6,"Candle Lamp LED Tersen Filament E14 5W With Clear Glass +2835-20D SMD Chip 220V-240V 50Hz C35 NON-Dimmable 500LM. 6500K Day Light Color.
 Location = G/4F02"
img/2169.jpg,2169,MH1036S,Down Light Lordex 2x18W 1036,White,"6""",LigFix:Cei:Rec: Down Light,System,Pcs,0,3.33,10,"Down Light Lordex PLC 2x18w White 6  IP65 1036 ( Complete Set Without Lamp )
 Location = 6C03"
img/2170.jpg,2170,T5- 2D-22-32-40W,Electronic Ballast T5 22-32-40W,White,22-32-40W,LigAcc:Bal: Electronic,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,148,4,12,"Electronic Ballast T5 Motd 22W-32W-40W White Color.
 Location = G/1D06"
img/2171.jpg,2171,CY-YK-766-6W-60P-RGB,Down Light LED Panel R RD 6W,RGB,"4""",LigFix:Cei:Rec: Down Light,TERSEN TRADING CO. (L.L.C),Pcs,0,11,33,"LED Panel Recessed Type 4 (100mm) 6W Round RGB ( Multi) Color
 Location = 7B07"
img/2172.jpg,2172,CY-YK-766-12W-40P-RG,Down Light LED Panel RD 12W,RGB,"5.5""",LigFix:Cei:Rec: Down Light,TERSEN TRADING CO. (L.L.C),Pcs,128,20,60,"LED Panel Recessed Type 5.5 (140mm) 12W Round RGB ( Multi) Color
 Location = G/1C06"
img/2173.jpg,2173,HT-020-10W-WW,Stick Lamp LED Rola 10W WW,WW,10W,LigAcc:Lam: LED,SAMA ELECTRICAL TRADING L.L.C,Pcs,0,3.5,10.5,"LED Tubular Type Stick Lamp Height/Rola T45 (HT-020-10W) Type E27 10W 240V.Warm White Color 3000K.
 Location= 1F04"
img/2174.jpg,2174,CY-YK-766-18W-20P-RG,Down Light LED Panel RD 18W,RGB,"7.5""",LigFix:Cei:Rec: Down Light,TERSEN TRADING CO. (L.L.C),Pcs,0,22,66,"LED Panel Recessed Type 7.5 (190mm) 18W Round RGB ( Multi) Color
 Location = 6D12"
img/2175.jpg,2175,HI-FI-E27-7W-WW,Stick Lamp LED HiFi Lite 7W WW,WW,7W,LigAcc:Lam: LED,HAPPY LIGHTING L.L.C,Pcs,240,2.3,7,"LED Tubular Type Stick Lamp Hi Fi Lite T45 Type E27 7W 240V.Warm White Color 3000K.
 Location = 1/5A05"
img/2176.jpg,2176,MH-150W-WH,MH Down Light DL Square 150W,White,,LigFix:Cei:Rec: Down Light,System,Pcs,0,3.3,10,"Matel Halide Fitting Square Diamond Light White
 Location = 6C13"
img/2177.jpg,2177,HI-FI-5W-WW,Stick Lamp LED HiFi Lite 5W WW,WW,5W,LigAcc:Lam: LED,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,3.5,10.5,"LED Tubular Type Stick Lamp Hi Fi Lite T45 Type E27 5W 240V.Warm White Color 3000K.
 Location = G/4K04"
img/2178.jpg,2178,COEE-30W-WH-RD-DL,Down Light Surface Celinde 30W,White,RD,LigFix:Cei:Sur: Down Light,CITY LIGHTS TRADING (L.L.C),Pcs,13,30,90,"Ceiling Celinder Down Light LED Surface 30W Round Day Light White Body.
 Location = 1/2A03"
img/2179.jpg,2179,2X20LPF,Batten Fitting Lordex 2x18W,White,60cm,LigFix:Cei: Batten Fitting,System,Pcs,0,0.3,1,"Batten Fitting 2x18W ( 2x20W ) Lordex White 600mm( 60cm/ 2Feet/ 2' )
 Location = 10B02"
img/2180.jpg,2180,T8-1x20W-60cm,Batten Fitting LED Starli 1x20W,White,60cm,LigFix:Ind: LED,XINGYUN LIGHTING ELECTRICAL,Pcs,575,1.5,4.5,"Batten Fitting LED Starlight 1x20W 60cm ( 2  2Feet ) With T8 Holder White Color
 Location = G/1D02"
img/2181.jpg,2181,T8-1x40W-120cm,Batten Fitting LED Starli 1x40W,White,120cm,LigFix:Ind: LED,XINGYUN LIGHTING ELECTRICAL,Pcs,0,2,6,"Batten Fitting LED Starlight 1x40W 120cm ( 4  4Feet ) With T8 Holder White Color
 Location= 8A09 8A10"
img/2182.jpg,2182,T8-2x40W-120cm,Batten Fitting LED Starli 2x40W,White,120cm,LigFix:Ind: LED,XINGYUN LIGHTING ELECTRICAL,Pcs,1371,2.5,7.5,"Batten Fitting LED Starlight 2x40W 120cm ( 4  4Feet ) With T8 Holder White Color
 Location = G/1D02"
img/2183.jpg,2183,LP20X2,Batten Fitting 2x18W Lordex-UK,White,60cm,LigFix:Cei: Batten Fitting,MAXBRIGHT INDUSTRY CO LTD,Pcs,0,0.67,2,"Batten Fitting 2x18W ( 2x20W ) Lordex UK 600mm( 60cm/ 2Feet/ 2' ) White 
 Location = 10B02"
img/2184.jpg,2184,LAM-UP5-6W-WW,Down Light LED Panel Glass 6W,WW,6W,LigFix:Cei:Rec: Down Light,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,5.5,16.5,"Down Light LED Panel SMD Glass Lambada Round Recessed Type. 85-265V 6W & Size 9.5cm. & Cutting Size 7.5cm. Aluminum White Color Body. 3000K Warm White Color.
 Location = G/2G15"
img/2185.jpg,2185,BLY-100-10W-DL+WW+CW,Down Light LED Glass 3C,3Colors,10W,LigFix:Cei:Rec: Down Light,TERSEN TRADING CO. (L.L.C),Pcs,0,3.9,12,"Down Light LED Panel SMD Glass Lambada Round Recessed Type. 85-265V 10W ( 3+6W or 6W+6W ) & Size 9.5cm. & Cutting Size 7.5cm. Aluminum White Color Body. 6500K+3000K Day Light+Warm White Color.
 Location = G/2B04"
img/2186.jpg,2186,LAM-UP5-6W-DL,Down Light LED Panel Glass 6W,DL,6W,LigFix:Cei:Rec: Down Light,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,5.5,16.5,"Down Light LED Panel SMD Glass Lambada Round Recessed Type. 85-265V 6W & Size 9.5cm. & Cutting Size 7.5cm. Aluminum White Color Body. 6500K Day Light Color.
 Location = G/2B04"
img/2187.jpg,2187,BLY-100-7W-DL+WW+CW,Down Light LED Glass 3C,3Colors,7W,LigFix:Cei:Rec: Down Light,TERSEN TRADING CO. (L.L.C),Pcs,0,3.9,12,"Down Light LED Panel SMD Glass Lambada Round Recessed Type. 175-265V 7W ( 6+3W) & Size 9.5cm. & Cutting Size 7.5cm. Aluminum White Color Body. 6500K+4000K+3000K Day Light+Cool white+Warm White Color.
 Location = G/2A04"
img/2188.jpg,2188,BLY-10-7W DL+CW+BL,Down Light LED Glass 3C,3Color,7W,LigFix:Cei:Rec: Down Light,TERSEN TRADING CO. (L.L.C),Pcs,64,3.9,12,"Down Light LED Panel SMD Glass Lambada Round Recessed Type. 220V 7W & Size 9.5cm. Aluminum White Color Body.Day Light+Cool white+Blue
 Location = 1/1D06"
img/2189.jpg,2189,MR11-COEE-3W-WW,Spot Lamp LED COB COEE 3W WW,WW,MR11,LigAcc:Lam: LED,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,875,3.75,12,"Spot Lamp LED COB COEE 3W WW. MR11-COEE-3W-WW. 
 Location = G/4F02"
img/2190.jpg,2190,BR-6039-WW,Down Light LED Panel Rec SQ 24W,WW,"12""",LigFix:Cei:Rec: Down Light,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,0,15,45,"Down Light LED ( LED Panel Light ) Recessed 24W Square SQ Warm White IP20 11.5 
 Location = 7B09"
img/2191.jpg,2191,VT-24025-SQ-DL,Down Light LED Panel Rec SQ 24W,DL,"12""",LigFix:Cei:Rec: Down Light,RIGHT ELECT & SANTI TRADING L.L.C,Pcs,0,12.5,38,"Down Light LED ( LED Panel Light ) ( BR-6039 )Recessed 24W Square SQ AC-90-265V 50/60Hz Day Lights IP20 11.5 
 Location = 7B07"
img/2192.jpg,2192,QOF-FT59277W-2835-WW,Strip Light LED Quanta SMD 2Lin,WW,50Mtr,LigFix:Ind: LED,QUANTA GENERAL TRADING LLC,Pcs,0,245,735,"Strip Light LED SMD QOF-FT59277W-WW. IP65 (Flexolueto). 240L 2Line ENC (V-TAC). (VT-5730-2L-IP56-WW.) (V-Li-2835-2L-IP56-WW) Double LED SMD2835-180p-220V. 50Mtr Warm White Color. # 8628 # 8629 & # 8630
 Location = G/1A01"
img/2193.jpg,2193,V-Li-2835-2L-IP56-DL,Strip Light LED SMD 2Line V-Lik,DL,50Mtr,LigFix:Ind: Rope Light,SAMA ELECTRICAL TRADING L.L.C,Pcs,2,160,480,"Strip Light LED SMD 2Line ENC 2835-180. V-TAC VT-5730-2L-IP56-DL . Double LED SMD2835-180p-220V. 50Mtr Day Light Color. # 2195 2200 2192 2194
 Location = G/1B08"
img/2194.jpg,2194,VT-5730-120-2L-WH,Strip Light Connector/Plug,White,2Line,Oth: Other,DNS GENERAL TRADING L.L.C,Pcs,0,3,9,"Strip Light 2Line 18mm Connector V-TAC For VT-5730 Strip Light. # 2200 2192 2193 2195
 Location = G/1A04"
img/2195.jpg,2195,VT-5730-2L-IP65-BL,Strip Light LED SMD 2Line V-TAC,Blue,50Mtr,LigFix:Ind: Rope Light,DNS GENERAL TRADING L.L.C,Pcs,0,100,300,"Strip Light LED SMD 5730 2Line V-TAC. Double LED SMD2835-120/m 5W/m 220V. 50Mtr Blue Color. # 2200 2192 2193 2194
 Location = 8B09"
img/2196.jpg,2196,LM-5730-120L-2L-Blue,Strip Light LED 2Line Leo Max,Blue,100Mtr,LigFix:Ind: Rope Light,EN LIGHT ELECTRICAL LIGHTING L.L.C,Pcs,2,150,450,"Strip Light LED 2Line Leo Max 100Mtr LM-5730-120Per/m 10mm 220V-240V 50/60Hz Blue Color. (# 2757 ) 
 Location = G/1C06"
img/2197.jpg,2197,AFN-9005-4A-BR+BK,Hanging Light AFN 9005-4A,BR+BK,4Way,LigFix:Pen: Chandelier,SUNTOUR INTERNATIONAL FZCO,Pcs,1,100,300,"Hanging Light AFN 9005 -4A
 4Way E27 Bk+BR .
 Locaton = Showroom"
img/2198.jpg,2198,PH-PLC- 623355-830,ES Lamp Osram PLC 4Pin 26W,WW,4Pin,GE:LIGHTS,IDEAL TRADING CO.W.L.L.,Pcs,0,6,18,"Energy Saving PLC Lamp General Electricals 26w (GX24Q-3 - 34406) [G24Q-3 - 827 - 35247] ( 830 - 35235 ) 4Pin Warm White - 10pcs/box
 Location = 1A02"
img/2199.jpg,2199,COEE-LED-Driver-Fem,LED Driver 100-120W 600mA,White,100-120W,LigAcc:Bal: Electronic,CITY OASIS ELECTRICAL EQUIPMENT (L.L.C),Pcs,0,8.5,26,"LED Drivers 100-120W 50/60Hz AC 165-265 DC 24-42V 600mA. White Black Color.
 Location = G/4F03"
img/2200.jpg,2200,VT-5730-2L-IP65-PINK,Strip Light LED SMD 2Line V-TAC,Pink,50Mtr,LigFix:Ind: Rope Light,DNS GENERAL TRADING L.L.C,Pcs,0,105,315,"Strip Light LED SMD 5730 2Line V-TAC. Double LED SMD2835-120/m 5W/m 220V. 50Mtr Pink Color. # 2195 2192 2193 2194
 Location = 1/4B01"
img/2201.jpg,2201,F36W-T8-54-GE-765,T8 Tube Light FL GE 36W DL,DL,120cm,LigAcc:Lam: Fluorescent,IDEAL TRADING CO.W.L.L.,Pcs,0,2,6,"T8 Tube Light (GE 96668 ) 36W (TL-D /T8/765/ 93031741) ( 40W ) 1200mm( 120cm/ 4Feet/ 4' ) Day Light 
 Location = 8A13"
img/2202.jpg,2202,Z-400M,Electronic Ignitor Powerlux,White,,LigAcc: Others,System,Pcs,95,1,1,"Electronic Ignitor Z-400M Powerlux White Color
 Location = G/1A04"
img/2203.jpg,2203,,Magnetic Ballast Lordex 400W,White,400W,LigAcc:Bal: Magnetic,System,Pcs,0,10,30,"Magnetic Ballast Lordex 400w White Color
 Location = 10B13"
img/2204.jpg,2204,V-TAC-5050-2Line,Strip Light Connector 2Line RGB,White,2Line,LigFix:Ind: LED,DNS GENERAL TRADING L.L.C,Pcs,140,4,12,"Strip Light LED Connector Plug 2Line V-TAC RGB. 220V White Color With 4Pin Plug. 
 Location = G/1A04"
img/2205.jpg,2205,,Magnetic Ballast Veto 400W,White,400W,LigAcc:Bal: Magnetic,System,Pcs,30,1.5,5,"Magnetic Ballast 400w Veto 
 Location = G/1A01"
img/2206.jpg,2206,VS- 167374-01,Magnetic Ballast VS 400W,White,400W,LigAcc:Bal: Magnetic,IDEAL TRADING CO.W.L.L.,Pcs,0,55,165,"Magnetic ( Metal Halide ) Ballast VS( VOSSLOH SCHIWABE ) 400W White
 Location = 9D13"
img/2207.jpg,2207,925513,Magnetic Ballast Powerlux 250W,White,250W,LigAcc:Bal: Magnetic,System,Pcs,187,1.5,5,"Magnetic Ballast PowerLux 250w White
 Location = G/1A01"
img/2208.jpg,2208,,Magnetic Ballast Mix 250W,White,250W,LigAcc:Bal: Magnetic,JAIPUR ELECTRICALS INST.&TOOLS (L.L.C),Pcs,69,1.5,5,"Magnetic Ballast 250w Lohuses , Veto , Atlantis White Color
 Location = G/1A01"
img/2209.jpg,2209,VS- 507256-02,Magnetic Ballast VS 250W,White,250W,LigAcc:Bal: Magnetic,KISTENMACHER,Pcs,0,30,90,"Magnetic Ballast VS( VOSSLOH SCHIWABE ) 250w White
 Location = 9D13"
img/2210.jpg,2210,V150,Magnetic Ballast Mix 150W,White,150W,LigAcc:Bal: Magnetic,JAIPUR ELECTRICALS INST.&TOOLS (L.L.C),Pcs,0,20,60,"Magnetic Ballast RELITE, Atlantis , Lohuis , 150w White
 Location = 6A13"
img/2211.jpg,2211,VT-5730-180L-3Lin-WW,Strip Light LED V-TAC 3Line WW,WW.,100Mtr,LigFix:Ind: LED,DNS GENERAL TRADING L.L.C,Pcs,0,400,1200,"Strip Light LED V-TAC 3Line. (Transparent Type In Side White) SMD VT- 5730 -180L 9813 220V 8W & 180Pcs LED Per 1Mtr. IP65 100Mtr In One Roll. 3000K Warm White Color.
 Location= 8B09"
img/2212.jpg,2212,W1508-COB-5W-GU10-DL,Spot Lamp LED Lordex GU10 5W,DL,5W,LigFix:Ind: LED,"ZHEJIANG FEIHUAN IMP & EXP CO., LTD.",Pcs,368,2,6,"Spot Lamp COB LED Lordex GU10 5W. AC175-265V 50-60Hz. 6500K Day Light.
 Location = 2/2A03"
img/2213.jpg,2213,W1508-COB-5W-GU10-WW,Spot Lamp LED Lordex GU10 5W,WW,5W.,LigAcc:Lam: LED,"ZHEJIANG FEIHUAN IMP & EXP CO., LTD.",Pcs,0,2,6,"Spot Lamp COB LED Lordex GU10 5W. AC175-265V 50-60Hz. 3000K Warm White.
 Location= 2E03"
img/2214.jpg,2214,W1508-COB-7W-GU10-DL,Spot Lamp LED Lordex GU10 7W,DL,7W,LigAcc:Lam: LED,"ZHEJIANG FEIHUAN IMP & EXP CO., LTD.",Pcs,357,3,9,"Spot Lamp COB LED Lordex GU10 7W. AC175-265V 50-60Hz. 6500K Day Light.
 Location = 2/2A03"
img/2215.jpg,2215,BMH1000L,Magnetic Ballast Lordex 1000W,White,1000W,LigAcc:Bal: Magnetic,System,Pcs,2,16,50,"Magnetic Ballast Lordex 1000w White
 Location = G/1A01"
img/2216.jpg,2216,VT-2835-276L-3Lin-WW,Strip Light LED V-TAC 3Line WW,WW,100mtr,LigFix:Ind: LED,DNS GENERAL TRADING L.L.C,Pcs,0,515,1545,"Strip Light LED V-TAC 3Line. (Transparent Type In Side White) SMD VT- 2835 -276L 9817 220V 8W & 276Pcs LED Per 1Mtr. IP65 100Mtr In One Roll. 3000K Warm White Color.
 Location= 8B09"
img/2217.jpg,2217,SFSQ008-DL,Down Light LED Panel Sur SQ 6W,DL,"4""",LigFix:Cei:Sur: Down Light,DIAMOND LIGHTS ELECTRICALS (L.L.C),Pcs,0,25,75,"Down Light surface ( LED Panel ) 008 6W 4  Squar with LED Drive Lambada Day Light
 Location = 6C13"
img/2218.jpg,2218,PL 606,Down Light LED Panel Sur RD 6W,DL,"4""",LigFix:Cei:Sur: Down Light,MARHABA LIGHTING EQUIPMENT TRADING (L.L.C,Pcs,0,2.5,8,"Down Light surface ( LED Panel ) 008 6W 4  Round with LED Drive Lambada , Valight , Day Light
 Location = G/4C02"
img/2219.jpg,2219,BT36W,"Magnetic Ballast Veto,Vlite 36W",White,36W,LigAcc:Bal: Magnetic,System,Pcs,193,0,0,"Magnetic Ballast 36w ( 40W ) Veto , Vlite 
 SetPowerLite , Danin White Color
 Location = G/1A01"
img/2220.jpg,2220,W1508-COB-7W-GU10-WW,Spot Lamp LED Lordex GU10 7W,WW,7W.,LigAcc:Lam: LED,"ZHEJIANG FEIHUAN IMP & EXP CO., LTD.",Pcs,0,3,9,"Spot Lamp COB LED Lordex GU10 7W. AC175-265V 50-60Hz. 3000K Warm White.
 Location= 2F02"
img/2221.jpg,2221,1113057,Magnetic Ballast ELT 18W,White,18W,LigAcc:Bal: Magnetic,System,Pcs,30,1,2,"Magnetic Ballast ELT 1x18W/ 20W White
 Location = G/1A01"
img/2222.jpg,2222,RCTO-RGB-12-DL,Strip Light Connector 2Line RGB,Black,2Line,LigFix:Ind: LED,SAMA ELECTRICAL TRADING L.L.C,Pcs,0,10,30,"Strip Light LED Connector Plug 2Line D-Light ( RCTO-RGB-12 ) V-TAC For VT-5050-96L ( VT-5050-2L-15mm1500W ) RGB Strip Light. IP65 220V 15mm Size 1500W 5Mtr Only. Yellow+White Color With 4Pin Plug & Controler. Used For # 3480
 Location = G/2G11"
img/2223.jpg,2223,EB-C 236-418,Electronic Ballast Philips 2x36,White,2x36W,LigAcc:Bal: Electronic,IDEAL TRADING CO.W.L.L.,Pcs,0,20,60,"Electronic Ballast Philips 2x36w White EB-C 236-418 
 Location = 1B02"
img/2224.jpg,2224,Tridonic-PLC-2x26W,Electronic Ballast Trid PLC 26W,White,2x 26W,LigAcc:Bal: Electronic,IDEAL TRADING CO.W.L.L.,Pcs,0,35,105,"Tridonic.Atco PLC 2x26W Trance 6pin Electronic Ballast 
 Location ="
img/2225.jpg,2225,OB-2835-120L-1Lin-WW,Strip Light LED Starlight Flex,WW,50Mtr,LigFix:Ind: LED,JIANGMEN OBOLEE OPTOELECTRONIC TECHNOLOGY CO. LT,Pcs,0,201,603,"Strip Light LED STARLIGHT 1Line. (Milky White) SMD2835-120L 220V 6W & 120Pcs LED Per 1Mtr. IP65 8mmx 16mm 50Mtr In One Roll. 3000K Warm White Color & 27LM/LED. 2237 2238 2240 2241 2188
 Location = 2/1C04"
img/2226.jpg,2226,OB-2835-120L-1Lin-DL,Strip Light LED Starlight Flex,DL,50Mtr,LigFix:Ind: LED,JIANGMEN OBOLEE OPTOELECTRONIC TECHNOLOGY CO. LT,Pcs,0,50,150,"Strip Light LED STARLIGHT 1Line. (Milky White) SMD2835-120L 220V 6W & 120Pcs LED Per 1Mtr. IP65 8mmx 16mm 50Mtr In One Roll. 6500K Day Light Color & 27LM/LED. 2237 2238 2240 2241
 Location = 2/2B01"
img/2227.jpg,2227,OB-2835-120L-1Lin-CW,Strip Light LED Starlight Flex,CW,50Mtr,LigFix:Ind: LED,JIANGMEN OBOLEE OPTOELECTRONIC TECHNOLOGY CO. LT,Pcs,16,50,150,"Strip Light LED STARLIGHT 1Line. (Milky White) SMD2835-120L 220V 6W & 120Pcs LED Per 1Mtr. IP65 8mmx 16mm 50Mtr In One Roll. 4000K Cool White Color & 27LM/LED. 2237 2238 2240 2241
 Location = 2/2B01"
img/2228.jpg,2228,OB-2835-120L-1Lin-BL,Strip Light LED Starlight Flex,Blue,50Mtr,LigFix:Ind: LED,JIANGMEN OBOLEE OPTOELECTRONIC TECHNOLOGY CO. LT,Pcs,18,50,150,"Strip Light LED STARLIGHT 1Line. (Milky White) SMD2835-120L 220V 6W & 120Pcs LED Per 1Mtr. IP65 8mmx 16mm 50Mtr In One Roll. Blue Color & 27LM/LED. 2237 2238 2240 2241
 Location = 2/2B01"
img/2229.jpg,2229,OB-2835-120L-1Lin-RD,Strip Light LED Starlight Flex,Red,50Mtr,LigFix:Ind: LED,JIANGMEN OBOLEE OPTOELECTRONIC TECHNOLOGY CO. LT,Pcs,0,193,150,"Strip Light LED STARLIGHT 1Line. (Milky White) SMD2835-120L 220V 6W & 120Pcs LED Per 1Mtr. IP65 8mmx 16mm 50Mtr In One Roll. Red Color & 27LM/LED. 2237 2238 2240 2241
 Location = 2/1C04"
img/2230.jpg,2230,OB-2835-120L-1Lin-GR,Strip Light LED Starlight Flex,Green,50Mtr,LigFix:Ind: LED,JIANGMEN OBOLEE OPTOELECTRONIC TECHNOLOGY CO. LT,Pcs,16,50,150,"Strip Light LED STARLIGHT 1Line. (Milky White) SMD2835-120L 220V 6W & 120Pcs LED Per 1Mtr. IP65 8mmx 16mm 50Mtr In One Roll. Green Color & 27LM/LED. 2237 2238 2240 2241
 Location = 2/2B01"
img/2231.jpg,2231,ARB-2000VA-WH-BL,Autotransformer Manumag 2000VA,WH & BL,2000W,LigAcc:Bal: Magnetic,System,Pcs,2,3.33,10,"Auto Transformer Single Phase Manumag ( Ballast ) Made in Spain 50Hz/ 60Hz 2000 VA (2000W) 110V/ 240V White & Blue Color.
 Location = G/1A01"
